,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
202,"Gosh really really helpful, I added this to my watchlist yesterday, watched today. It helped me to look at the perfect skills needed to add to myself. Learning online by self is stressful coz there is so much content. It's hard to choose which is the most needed skill. Which course to go for. How much to invest....!.",Ugz5pVgf2OgFsUE2y1l4AaABAg,http://www.youtube.com/channel/UCA7HeOIzZTBP0sLPswRqQHQ,Ritwaj,1,0,2020-10-09 13:22:37+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09
203,😂 great pun @24:58 Ken!,UgxO2fHChgJwFrUWieh4AaABAg,http://www.youtube.com/channel/UCJJlh5dcgB5qdstZs-wo2fA,digimoral,1,0,2020-10-09 13:20:54+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09
204,This was very well explained and outlined. Keep the good work up! 🙂,UgwQj7RxgVNCIISTTxF4AaABAg,http://www.youtube.com/channel/UCHrmv1qb6vgeeIhmLf1AoBg,Arvin Silberman,1,0,2020-10-09 09:40:50+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-09
205,What's the funny thing ken did ? i couldn't see it,UgxtpzO5haaZ91LyJNB4AaABAg,http://www.youtube.com/channel/UCRWrHV43Cp83ZT6OhMQHAvw,Vishwa Kumar,4,0,2020-10-09 06:47:45+00:00,27zOn3IJB_M,4,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09
206,"I'm a simple YouTuber, I see Ken I see Tina I click like, subscribe, and bell!",UgwFkJCAefs_HkS_4mp4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-10-09 02:39:11+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-09
207,"Hello Tina, thanks for your video. I was wondering how much your GPA matters in terms of looking for an internship... Thanks in advance:)",Ugzs7Efc8u2PRobxqgt4AaABAg,http://www.youtube.com/channel/UCcZEnE-_kVb7N5CXqIjb2hg,불란서,4,0,2020-10-07 23:50:29+00:00,KsQU_3n0IYE,4,My UPenn MCIT Experience,2020-10-07
208,Yesssss!,UgyV_idPH4UAuQ1gGXx4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,8,2020-10-07 20:51:05+00:00,27zOn3IJB_M,1,Data Science Resume Round-Up With @Ken Jee  - Episode 2,2020-10-07
209,"Hi Tina, it would be super useful if you can make a video talking about how to write a personal statement!  Thanks in advance.",UgzfHITVjSBPEXqdAmp4AaABAg,http://www.youtube.com/channel/UCSjavzUYBnmwhRKQpW2GQzQ,kimbab2012,1,0,2020-10-07 19:40:03+00:00,KsQU_3n0IYE,1,My UPenn MCIT Experience,2020-10-07
210,Great video. How's the work-life balance for data science though? Would you say its more relaxed than software engineering or the reverse?,UgwMLP59M9C4ThTx_sZ4AaABAg,http://www.youtube.com/channel/UCcqQdBVWkKJT9y7faWs2jIg,Joel Alumasa,1,1,2020-10-07 15:56:58+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-07
211,YOURE NOT the one who took johnathon frakes to task are you ?,UgznjKTVTYozqosPrCF4AaABAg,http://www.youtube.com/channel/UCdJkUPmgaSxuguISOktf7dQ,hobby gamer,2,0,2020-10-07 11:29:15+00:00,KsQU_3n0IYE,2,My UPenn MCIT Experience,2020-10-07
212,Nice solution and great use of the postgres syntax with the with() at the top. I actually like that postgres allows you to do this because the logic just ends up flowing better from top to bottom.,UgxsfhVB8dP8mdGkQgV4AaABAg,http://www.youtube.com/channel/UCW8Ews7tdKKkBT6GdtQaXvQ,Nate at StrataScratch,3,0,2020-10-07 03:53:28+00:00,BADhEALNVUA,3,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-07
213,Name of intro song?,UgxBLxQc8DKXs2XZMQt4AaABAg,http://www.youtube.com/channel/UCDDDOZa0M7eLGuJmOrq34bA,Doc Holiday,1,0,2020-10-07 00:41:08+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-10-07
214,Crisp and informative...thank you,Ugw0O-JnOavw26cFRJt4AaABAg,http://www.youtube.com/channel/UCvJLvE47UiuqUW3lcfkYoKQ,auroshis ray,1,1,2020-10-06 20:39:01+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-06
215,"Watching SQL-Sundays on thursday 😎",UgynkN7jwgX6TrmF9-l4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,1,2020-10-06 17:02:39+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06
216,Thank You so much for this video and your explanations of Software Engineering and Data Science. I’m currently a Senior Data Analyst and I am thinking about making that leap into a Data Scientist role. This was extremely helpful.,Ugw0DWndeBCDjKI_o314AaABAg,http://www.youtube.com/channel/UCdkFZPwyvLvk3IXx03YvbVg,Connie Avant,2,0,2020-10-06 14:12:12+00:00,JUkSeqe1eYQ,2,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-10-06
217,Great video! Is it Facebook you work at? I promise it will be our secret ;),Ugwn4NF6ld9iimvFQtx4AaABAg,http://www.youtube.com/channel/UCgrbZ68gr82ql3WJKVyC3Lw,suvin seal,1,1,2020-10-06 04:45:49+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06
218,I did a similar question on strata scratch and was stuck on some syntax and this helped so much! Thank you Tina <3,UgzVcASGNF_zNkXE-pN4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-10-06 01:11:55+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-10-06
219,I love your action plan at the before coding SQL query! it makes it so clear what we are aiming,Ugzh7OlBbrqkJWVDhL14AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,1,2020-10-06 00:45:32+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-06
220,theme music!,UgxPT2u_8weiLEA0TPZ4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,1,2020-10-05 15:39:12+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
221,Yeah! Weekly does of SQL Sunday 😄,UgxgS65dj4qw35dUkFp4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-10-05 03:55:27+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
222,"Hey, this is good stuff. But these are all focused on Interview SQL questions. Can you also make video on how is SQL used in an industry?",Ugz6MPw5k68NG-NVTdJ4AaABAg,http://www.youtube.com/channel/UCmP1EM9SmHA6TUD9iYkA2eA,mallika tiwari,3,0,2020-10-05 03:48:25+00:00,BADhEALNVUA,3,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
223,Much needed. A great video to start the day with...!!!!,Ugz3z4aiUQFNG5BYlEJ4AaABAg,http://www.youtube.com/channel/UCA7HeOIzZTBP0sLPswRqQHQ,Ritwaj,1,0,2020-10-05 03:35:04+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
224,Crushing it!,UgwNaRK5S3mudJ6cr9x4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,1,2020-10-05 03:02:42+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
225,"SQL sunday! Yey! ( actually it is already monday here ) but nonetheless, Yey! lol",UgyEo5iHpEkvfQ8xXr94AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,2,2020-10-05 02:11:33+00:00,BADhEALNVUA,1,Data Science SQL Interview Question Walkthrough | SQL Sundays #5,2020-10-05
226,feeling stressed? Watch Tina's video and everything will be ok! ❤️,Ugw-L5y7SAwZNG6nNwZ4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,1,2020-10-05 00:02:30+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-10-05
227,Tina! your approach is always so smooth and logic flows well. Your video really helps me calm down whenever I met a super hard Leetcode question. Thank you! And look forward to more videos on SQL questions!,UgyeT9Cy77Xfsq1CLFd4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,2,0,2020-10-04 17:24:36+00:00,1u1GT4sdvdA,2,SQL Data Science Interview Questions and Answers (interview style walk-through) | SQL Sundays #4,2020-10-04
228,"Thanks. Let's organize a virtual meetup for noobies sometime... btw, am a noobie too. 
And, thanks for putting on these vids. Much helpful!",Ugz08uRwYsi2TfzDqYh4AaABAg,http://www.youtube.com/channel/UCnr4kK0mcmCC-AqI5Fy0tTQ,Shivam Kumar Singh,1,1,2020-10-04 01:53:59+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-10-04
229,"I have a small suggestion because this content is really authentic and helpful. Is it possible after the suggestions were made, we can see the before and after? I am still struggling with writing the impact part especially if it is a personal or school project",UgwzZ0t7PL5eZoeydMp4AaABAg,http://www.youtube.com/channel/UCeKKiNbpH0zfy-koXVnNS1A,Ivana Abude,2,0,2020-10-03 16:21:41+00:00,mueI-I7Suxw,2,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-10-03
230,Awesome 😎 loved it ❤️,UgyfRmeUWlaOFbAVP7p4AaABAg,http://www.youtube.com/channel/UCD4dMWG6sf24Nw0-YdxLlQQ,SUKHAMRIT SINGH,1,0,2020-10-03 14:25:33+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-10-03
231,"This is just so inspiring!
Whenever I have doubts about something ML/DS-related,
I just think to myself, that there are people like him out there,
who broke into the field from a completely different background.
I think people like him are living proof that if you have enough dedication, time, and willpower,
you really can learn almost anything in today's age.",Ugz2a_74mTjMX2m9FqV4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,0,2020-10-02 19:04:02+00:00,qg_THD1yLys,1,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-02
232,Great interview! What resources did you use to study calc/linear algebra?,Ugx6hI4OLQZwVfIzsEx4AaABAg,http://www.youtube.com/channel/UCSs7xxRmLHWmdGOU-O0ManQ,Hans DeJong,3,0,2020-10-02 02:58:46+00:00,qg_THD1yLys,3,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-02
233,I just rewatched this video and pumped for my study grind the next 2 weeks,UgzdHfU3YEyWY-xrwGZ4AaABAg,http://www.youtube.com/channel/UCGr65O0GnTxsynaXZULN9SA,Rachel Castellino,1,0,2020-10-02 01:23:42+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-10-02
234,I’m struggling to choose two colleges who’s accepted me for cs and another for ds. The cs school is out of state while ds is in California. I don’t think which one to choose.,UgzA17h12EaDWv1MhKh4AaABAg,http://www.youtube.com/channel/UC9FeZgYrqi8dAVwQihAvSjA,Ken Zheng,1,0,2020-10-02 00:00:47+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-10-02
235,"Hi.  Great Video but one questions:  For the actual data table I get that, for the 1st line 1 = sender, 2 = received and the action was sent 
SO...does that mean that it is counted as ZERO?  Does ACCEPTED in line two mean that all 3 receiver counts were accepted and are counted as ""3""?  You probably explained it but I did not catch it.  Thanks
INSERT INTO friend_requests(ds, sender, receiver,action) VALUES
(CURRENT_DATE, 1, 2, 'sent'),
(CURRENT_DATE, 1,3, 'accepted');",Ugw_LYvbHA-A1HeuB794AaABAg,http://www.youtube.com/channel/UCKBYNqi0TjFA_ogh2qUjkYA,The Data StoryTeller,2,0,2020-10-01 20:52:10+00:00,n9OTXvYaP5k,2,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-10-01
236,"Hi Tina , My watch later playlist is filled of data science related videos . I was in 6th Sem of my Mechanical engineering when covid hit and I started learning Python and data science . I have worked on Few projects practicing data cleaning and visualization . I have 7 month left to graduate . Please help , online courses are good but they aren't much.",Ugxx-eWlZy2Flsro4YR4AaABAg,http://www.youtube.com/channel/UCA7HeOIzZTBP0sLPswRqQHQ,Ritwaj,2,0,2020-10-01 18:03:14+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-01
237,"Both of us releasing tech success story interviews on the Mid Autumn festival! 
https://www.youtube.com/watch?v=wd-lNBu_iHc",UgxNqjOtnoDiaBq6kMR4AaABAg,http://www.youtube.com/channel/UCiSw05R_PCiguUc6ahs_b1w,The DataLeap 2nd Channel,1,0,2020-10-01 16:33:17+00:00,qg_THD1yLys,1,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
238,Thanks for an awesome podcast video and for sharing this inspirational story of Dr. Joseph Liu. Lightning round is super fun 👍,UgwN8d6IJVSA2SZysAd4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,2,1,2020-10-01 16:30:40+00:00,qg_THD1yLys,2,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
239,"The interviews are coming in! Love the scalable content, nice job Tina!!",UgwewENKwNy6yEqw6wF4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-10-01 16:29:41+00:00,qg_THD1yLys,1,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
240,Good strategy in school. But I think internship is much better than academic projects if you don't want to be a researcher.,UgxtAY6q7ksNUNCZ-n94AaABAg,http://www.youtube.com/channel/UCnWsDjphwdbPW4f5raAfk8g,Zhensong Ren,1,0,2020-10-01 16:21:22+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-10-01
241,Nice informative video Tina,UgybBLHPE41XifDbivR4AaABAg,http://www.youtube.com/channel/UCzwGhF-Oz33Zam07uohBy-g,AP Jerome,1,0,2020-10-01 15:55:05+00:00,qg_THD1yLys,1,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
242,"Hi Tina, 
Thank you so much, great informative and motivational video. 

I just got rejected from a Faang company for an entry level DS position, was feeling little off, this video brought my energy back towards better learning. This was my first interview ever for any role, I totally agree with both of you, one should practice before interviewing with big tech company if possible.",UgzQMywQMmu7IZme_dB4AaABAg,http://www.youtube.com/channel/UCTSjpAVwXp9hnCdXgGlhdNg,Sajia Ema,2,0,2020-10-01 14:47:49+00:00,qg_THD1yLys,2,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
243,"Are you also transitioning into computer science, software engineering, or data science? 💪",UgzDhbPuFMQff8ffkdd4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,8,2,2020-10-01 13:52:21+00:00,qg_THD1yLys,8,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
244,Great idea! Definitely want to see more of this!,UgyASD4-vYf0rzzMU2V4AaABAg,http://www.youtube.com/channel/UCjk3q6_JrHveu8SyT1legmg,Cedric Vicera,2,0,2020-10-01 13:25:51+00:00,qg_THD1yLys,2,From Medical Doctor to Software Engineer | Humans of MCIT,2020-10-01
245,Hi Tina how long have you been working for FAANG???,UgzuYECKVuSPfoHDpfR4AaABAg,http://www.youtube.com/channel/UCyj0l5ZKWpvMBCOyPgJQZbQ,ariaandlilies,1,1,2020-10-01 08:27:50+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-10-01
246,"My solution which outputs multiple reviews if their cool votes is equivalent:

SELECT business_name, review_text
FROM yelp_reviews
WHERE cool = (
    SELECT max(cool)
    FROM yelp_reviews
)
____________________________________
Also do you know any other sites for SQL practice problems? I signed up for StrataScratch through your link. Kinda reminds me of Leetcode.",UgyOLNg6SD3m8HeURI94AaABAg,http://www.youtube.com/channel/UCSGiedKpmQTzNQ5EPIsnH6Q,Matthew Yamamoto,4,0,2020-10-01 07:18:46+00:00,1u1GT4sdvdA,4,SQL Data Science Interview Questions and Answers (interview style walk-through) | SQL Sundays #4,2020-10-01
247,I would say thank you so many times. It was good to refresh my SQL practice after 3 years!,Ugyka8mkIPK6PVxdD-R4AaABAg,http://www.youtube.com/channel/UCIb9afPoJPSt65jPOUS7hCw,reomadiga,1,0,2020-10-01 05:31:22+00:00,WDhgOCoPT-g,1,SQL Data Science Interview Questions and Answers (interview style walk-through) | Question 3,2020-10-01
248,that was very helpful thanks !!,Ugy84rKTFNgGT0jJD4h4AaABAg,http://www.youtube.com/channel/UC6JloJtj7uvkQMK2VOLc_Ww,Firas Kedidi,1,0,2020-09-30 17:48:48+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-09-30
249,"Great video! Always good to have more examples of working out the steps to these types of questions. I was wondering, for data science roles, would SQL be the more important to learn than Python or R? Right now I am focusing on Python but I want to land a data science job so I want to know what I should focus on more. Thanks!",UgxnmIvKO7cNl15hG454AaABAg,http://www.youtube.com/channel/UCSGiedKpmQTzNQ5EPIsnH6Q,Matthew Yamamoto,2,0,2020-09-30 06:09:59+00:00,n9OTXvYaP5k,2,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-30
250,"Nice vid, looking forward to seeing more uploads. You deserve more views, I think you should use smzeus . c o m to increase your social proof.",UgxbOB3tR1HiPBVKVSF4AaABAg,http://www.youtube.com/channel/UCzKnm72HvnLgjx3cbi61n0Q,Kent Duncan,1,0,2020-09-30 04:24:16+00:00,Td-cmLfQ7uU,1,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-30
251,"Loved the video, thank you! <3",UgzSnNXwxEYyi3dqd1B4AaABAg,http://www.youtube.com/channel/UCfy4zEhGAhaQYlqlN0YnrrQ,Alejandro Pelcastre,1,0,2020-09-30 00:22:35+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-30
252,"Hey Tina, i need your help. Is it possible to learn Data Science within a span of 6 months with very basic knowledge in Python? ***PS: I have applied for a 6 month course that'll probably fetch me a job if done right***
Thanks for the great video ❤️",UgzfNvsOi-Mp4y31Xrl4AaABAg,http://www.youtube.com/channel/UCS3Rwj-PXecmctiGDDRaTAQ,Arjun Gangadharan,2,0,2020-09-29 20:48:28+00:00,-zQ-Pf491bQ,2,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-09-29
